marker_EOI_content_after_num,marker_DQT_num,marker_DHT_num,file_markers_num,marker_DQT_size_max,marker_DHT_size_max,file_size,marker_COM_size_max,marker_APP1_size_max,marker_APP12_size_max,label
0,2,4,11,67,73,115947,0,0,0,0
0,2,4,11,67,73,70457,0,0,0,0
0,2,4,11,67,78,145194,0,0,0,0
0,2,4,11,67,87,103143,0,0,0,0
0,2,4,12,67,99,106091,0,0,0,0
0,2,4,13,67,73,118535,12,0,0,0
0,2,4,13,67,73,159266,12,0,0,0
0,2,4,11,67,88,111988,0,0,0,0
0,2,4,12,67,74,147672,0,0,0,0
0,2,4,11,67,73,85355,0,0,0,0
0,2,4,11,67,66,109113,0,0,0,0
0,2,4,12,67,74,92930,0,0,0,0
0,2,4,11,67,69,162121,0,0,0,0
0,2,4,11,67,72,146801,0,0,0,0
0,2,4,11,67,81,133650,0,0,0,0
0,2,4,11,67,80,143853,0,0,0,0
0,2,4,12,67,77,137870,0,0,0,0
0,2,4,11,67,80,123348,0,0,0,0
0,2,4,12,67,81,117507,17,0,0,0
0,2,4,11,67,74,112072,0,0,0,0
0,2,4,12,67,75,162970,0,0,0,0
0,2,4,12,67,87,228134,0,0,0,0
0,2,4,11,67,79,138915,0,0,0,0
0,2,4,11,67,76,162763,0,0,0,0
0,2,4,11,67,71,180934,0,0,0,0
0,2,4,12,67,83,223536,0,0,0,0
0,2,4,12,67,78,137713,0,0,0,0
0,2,4,12,67,74,186111,0,0,0,0
0,2,4,12,67,73,94524,0,0,0,0
0,2,4,11,67,83,168797,0,0,0,0
0,2,4,11,67,85,169909,0,0,0,0
0,2,4,11,67,79,142925,0,0,0,0
0,2,4,12,67,75,89149,0,0,0,0
0,2,4,12,67,80,140635,0,0,0,0
0,2,4,12,67,88,132877,0,0,0,0
0,2,4,11,67,75,88824,0,0,0,0
0,2,4,11,67,73,100370,0,0,0,0
0,2,4,11,67,83,141533,0,0,0,0
0,2,4,12,67,78,76225,0,0,0,0
0,2,4,12,67,77,109308,0,0,0,0
0,2,4,12,67,76,121601,0,0,0,0
0,2,4,13,67,78,167712,12,0,0,0
0,2,4,11,67,79,123279,0,0,0,0
0,2,4,12,67,74,111081,0,0,0,0
0,2,4,13,67,75,143772,12,0,0,0
0,2,4,12,67,84,159347,0,0,0,0
0,2,4,11,67,77,152974,0,0,0,0
0,2,4,12,67,92,102022,0,0,0,0
0,2,4,12,67,70,161927,0,0,0,0
0,2,4,11,67,74,195562,0,0,0,0
0,2,4,11,67,70,84414,0,0,0,0
0,2,4,11,67,67,80728,0,0,0,0
0,2,4,12,67,76,208332,0,0,0,0
0,2,4,11,67,67,92784,0,0,0,0
0,2,4,11,67,77,104257,0,0,0,0
0,2,4,11,67,75,97071,0,0,0,0
0,2,4,13,67,75,197009,12,0,0,0
0,2,4,12,67,75,148681,0,0,0,0
0,2,4,11,67,91,141084,0,0,0,0
0,2,4,11,67,86,151816,0,0,0,0
0,2,4,13,67,78,124093,12,0,0,0
0,2,4,11,67,74,179371,0,0,0,0
0,2,4,12,67,81,128441,0,0,0,0
0,2,4,12,67,76,190338,0,0,0,0
0,2,4,11,67,78,156019,0,0,0,0
0,2,4,11,67,94,168568,0,0,0,0
0,2,4,11,67,90,64580,0,0,0,0
0,2,4,11,67,86,133227,0,0,0,0
0,2,4,12,67,73,188476,0,0,0,0
0,2,4,13,67,82,134751,12,0,0,0
0,2,4,13,67,78,127430,12,0,0,0
0,1,1,10,132,103,2161,0,161,17,1
0,2,4,12,67,71,117465,0,0,0,0
0,2,4,12,67,82,104695,0,0,0,0
0,2,4,11,67,181,57234,62,0,0,1
0,2,4,11,67,82,113635,0,0,0,0
0,2,4,12,67,79,99766,0,0,0,0
0,2,4,11,67,85,145544,0,0,0,0
0,2,4,11,67,72,105333,0,0,0,0
0,2,4,12,67,76,92967,0,0,0,0
0,2,4,11,67,72,150028,0,0,0,0
0,2,4,12,67,67,216338,0,0,0,0
0,2,4,11,67,75,185847,0,0,0,0
0,2,4,12,67,85,138564,0,0,0,0
0,1,1,8,132,199,32696,0,0,17,1
0,2,4,10,67,47,22078,0,0,0,1
0,1,1,10,132,227,38687,0,161,17,1
0,2,4,12,67,78,198563,0,0,0,0
0,2,4,12,67,97,117850,0,0,0,0
0,2,4,12,67,99,124319,0,0,0,0
0,2,4,11,67,75,117242,0,0,0,0
0,2,4,12,67,93,109880,0,0,0,0
0,2,4,11,67,72,103311,0,0,0,0
0,2,4,12,67,83,107914,12,0,0,0
0,2,4,11,67,81,121187,0,0,0,0
0,2,4,11,67,77,79031,0,0,0,0
0,2,4,12,67,67,169261,0,0,0,0
0,2,4,12,67,181,24921,0,161,0,1
0,2,4,11,67,68,237267,0,0,0,0
0,2,4,11,67,77,152536,0,0,0,0
0,2,4,11,67,73,133635,0,0,0,0
0,2,4,12,67,78,109863,0,0,0,0
0,2,4,12,67,72,108985,0,0,0,0
0,2,4,12,67,83,149366,0,0,0,0
0,2,4,11,67,76,113841,0,0,0,0
0,2,4,11,67,73,92693,0,0,0,0
0,2,4,13,67,73,69223,12,0,0,0
0,2,4,11,67,69,117644,0,0,0,0
0,2,4,11,67,79,165300,0,0,0,0
0,2,4,12,67,76,189100,0,0,0,0
0,2,4,12,67,79,128713,12,0,0,0
0,2,4,11,67,79,135031,0,0,0,0
0,2,4,12,67,65,116367,0,0,0,0
0,2,4,11,67,71,129232,0,0,0,0
0,2,4,11,67,65,200133,0,0,0,0
0,2,4,11,67,70,158249,0,0,0,0
0,2,4,11,67,76,114220,0,0,0,0
0,2,4,11,67,82,133471,0,0,0,0
0,2,4,11,67,74,109924,0,0,0,0
0,2,4,11,67,80,179449,0,0,0,0
0,2,4,13,67,75,125291,12,0,0,0
0,2,4,12,67,78,170065,0,0,0,0
0,2,4,12,67,85,158440,0,0,0,0
0,2,4,13,67,72,172466,12,0,0,0
0,2,4,11,67,74,134798,0,0,0,0
0,2,4,11,67,74,172477,0,0,0,0
0,2,4,11,67,75,117285,0,0,0,0
0,2,4,12,67,77,182634,0,0,0,0
0,2,4,11,67,74,244076,0,0,0,0
0,2,4,12,67,76,124346,0,0,0,0
0,2,4,11,67,84,105840,0,0,0,0
0,2,4,11,67,77,152361,0,0,0,0
0,2,4,12,67,71,168980,0,0,0,0
0,2,4,11,67,85,149100,0,0,0,0
0,2,4,11,67,72,89700,0,0,0,0
0,2,4,12,67,71,116785,0,0,0,0
0,2,4,11,67,66,137596,0,0,0,0
0,2,4,12,67,77,170465,0,0,0,0
0,2,4,12,67,71,86431,0,0,0,0
0,2,4,11,67,76,139558,0,0,0,0
0,2,4,11,67,70,167295,0,0,0,0
0,2,4,13,67,79,152864,12,0,0,0
0,2,4,12,67,85,120961,0,0,0,0
0,2,4,11,67,70,88518,0,0,0,0
0,2,4,12,67,76,150579,0,0,0,0
0,2,4,11,67,72,111361,0,0,0,0
0,2,4,12,67,76,136903,0,0,0,0
0,2,4,11,67,72,137915,0,0,0,0
0,2,4,11,67,87,131454,0,0,0,0
0,2,4,11,67,73,173309,0,0,0,0
0,2,4,11,67,76,142580,0,0,0,0
0,2,4,11,67,70,108055,0,0,0,0
0,2,4,12,67,71,127289,0,0,0,0
0,2,4,11,67,76,44171,0,0,0,0
0,2,4,13,67,97,144185,80,0,0,0
0,2,4,11,67,73,114502,0,0,0,0
0,2,4,11,67,66,165412,0,0,0,0
0,2,4,12,67,88,142460,0,0,0,0
0,2,4,12,67,70,151092,0,0,0,0
0,2,4,11,67,79,118522,0,0,0,0
0,2,4,11,67,74,108210,0,0,0,0
0,2,4,11,67,80,103102,0,0,0,0
0,2,4,12,67,78,115056,0,0,0,0
0,2,4,12,67,85,98196,0,0,0,0
0,2,4,10,67,181,3420,0,0,0,1
0,2,4,13,67,78,98798,12,0,0,0
0,2,4,11,67,88,180485,0,0,0,0
0,2,4,13,67,88,125850,12,0,0,0
0,2,4,11,67,91,170991,0,0,0,0
0,2,4,11,67,82,125296,0,0,0,0
0,2,4,12,67,75,73344,12,0,0,0
0,2,4,11,67,75,199001,0,0,0,0
0,2,4,12,67,75,199598,0,0,0,0
0,2,4,11,67,95,122569,0,0,0,0
0,2,4,11,67,86,118136,0,0,0,0
0,2,4,11,67,88,148746,0,0,0,0
0,2,4,11,67,181,1848,59,0,0,1
0,2,2,8,67,29,4484,0,0,0,1
0,2,4,11,67,74,82555,0,0,0,0
0,2,4,12,67,72,320569,0,0,0,0
0,2,4,11,67,70,116834,0,0,0,0
0,2,4,11,67,82,191927,0,0,0,0
0,2,4,12,67,68,147584,0,0,0,0
0,2,4,11,67,80,116760,0,0,0,0
0,2,4,12,67,77,141582,0,0,0,0
0,2,4,11,67,70,113589,0,0,0,0
0,2,4,11,67,72,116239,0,0,0,0
0,2,4,12,67,75,148877,0,0,0,0
0,2,4,11,67,79,137653,0,0,0,0
0,2,4,11,67,66,208636,0,0,0,0
0,2,4,12,67,71,163201,0,0,0,0
0,2,4,12,67,76,89175,0,0,0,0
0,2,4,13,67,73,233259,12,0,0,0
0,2,4,12,67,78,114990,12,0,0,0
0,2,4,11,67,82,121932,0,0,0,0
0,2,4,13,67,74,179530,12,0,0,0
0,2,4,11,67,76,110693,0,0,0,0
0,2,4,11,67,69,226776,0,0,0,0
0,2,4,11,67,77,156469,0,0,0,0
0,2,4,12,67,77,158269,0,0,0,0
0,2,4,10,67,59,2875,0,0,0,1
0,2,4,11,67,76,104773,0,0,0,0
0,2,4,11,67,77,140316,0,0,0,0
0,2,4,12,67,76,124524,0,0,0,0
0,2,4,11,67,78,141795,0,0,0,0
0,2,4,11,67,75,147228,0,0,0,0
0,2,4,11,67,75,168075,0,0,0,0
0,2,4,11,67,72,30600,0,0,0,0
0,2,4,12,67,66,191972,0,0,0,0
0,2,4,11,67,86,162496,0,0,0,0
0,2,4,13,67,77,164258,12,0,0,0
0,2,4,12,67,76,118412,0,0,0,0
0,2,4,13,67,82,153788,12,0,0,0
0,2,4,12,67,76,75129,0,0,0,0
0,2,4,12,67,88,168303,0,0,0,0
0,2,4,11,67,70,123151,0,0,0,0
0,2,4,12,67,78,117103,0,0,0,0
0,2,4,11,67,73,34615,0,0,0,0
0,2,4,11,67,69,154265,0,0,0,0
0,2,4,11,67,71,106030,0,0,0,0
0,2,4,11,67,101,144736,0,0,0,0
0,2,4,11,67,70,75271,0,0,0,0
0,2,4,11,67,77,188850,0,0,0,0
0,1,1,8,132,214,38250,0,0,17,1
0,2,4,12,67,79,160080,0,0,0,0
0,2,4,11,67,72,223813,0,0,0,0
0,2,4,11,67,75,161120,0,0,0,0
0,2,4,11,67,72,142907,0,0,0,0
0,2,4,11,67,69,196272,0,0,0,0
0,2,4,13,67,72,173276,12,0,0,0
0,2,4,12,67,72,219140,0,0,0,0
0,2,4,12,67,86,136181,0,0,0,0
0,2,4,11,67,71,137041,0,0,0,0
0,2,4,12,67,71,139439,0,0,0,0
0,2,4,11,67,77,58804,0,0,0,0
0,2,4,12,67,70,93564,0,0,0,0
0,2,4,13,67,72,155064,12,0,0,0
0,1,1,11,132,229,352139,0,5223,0,1
0,2,4,11,67,79,180222,0,0,0,0
0,2,4,11,67,72,149882,0,0,0,0
0,2,4,11,67,70,70124,0,0,0,0
0,2,4,12,67,92,180558,0,0,0,0
0,2,4,11,67,68,191508,0,0,0,0
0,2,4,11,67,77,147488,0,0,0,0
0,2,4,11,67,75,149343,0,0,0,0
0,2,4,11,67,72,167997,0,0,0,0
0,2,4,11,67,77,113234,0,0,0,0
0,2,4,11,67,71,160869,0,0,0,0
0,2,4,11,67,71,245071,0,0,0,0
0,2,4,11,67,74,167347,0,0,0,0
0,2,4,13,67,79,131319,12,0,0,0
0,2,4,12,67,72,150056,0,0,0,0
0,2,4,11,67,85,147117,0,0,0,0
0,2,4,11,67,71,207496,0,0,0,0
0,2,4,11,67,71,182794,0,0,0,0
0,2,4,11,67,72,168286,0,0,0,0
0,2,4,12,67,75,127054,0,0,0,0
0,2,4,11,67,73,220807,0,0,0,0
0,2,4,11,67,75,75417,0,0,0,0
0,2,4,11,67,80,93330,0,0,0,0
0,2,4,11,67,87,99742,0,0,0,0
0,2,4,11,67,73,103339,0,0,0,0
0,2,4,12,67,80,90551,0,0,0,0
0,2,4,11,67,74,127646,0,0,0,0
0,2,4,11,67,77,201139,0,0,0,0
0,2,4,11,67,76,21309,0,0,0,0
0,2,4,12,67,71,127941,0,0,0,0
0,2,4,11,67,77,137041,0,0,0,0
0,2,4,13,67,181,9372,59,161,0,1
0,2,4,11,67,101,76590,0,0,0,0
0,2,4,11,67,76,149229,0,0,0,0
0,2,4,11,67,68,149187,0,0,0,0
0,2,4,11,67,71,95024,0,0,0,0
0,2,4,11,67,75,151165,0,0,0,0
0,2,4,11,67,83,104495,0,0,0,0
0,2,4,11,67,73,118762,0,0,0,0
0,2,4,11,67,84,237089,0,0,0,0
0,2,4,11,67,72,151592,0,0,0,0
0,2,4,11,67,75,159420,0,0,0,0
0,2,4,12,67,93,127587,0,0,0,0
0,2,4,12,67,86,133438,0,0,0,0
0,2,4,11,67,74,167831,0,0,0,0
0,2,4,12,67,72,62581,0,0,0,0
0,2,4,11,67,75,108339,0,0,0,0
0,2,4,11,67,76,126485,0,0,0,0
0,2,4,11,67,70,109489,0,0,0,0
0,2,4,12,67,84,105668,45,0,0,0
0,2,4,11,67,76,98038,0,0,0,0
0,2,4,11,67,75,175197,0,0,0,0
0,2,4,11,67,80,84894,0,0,0,0
0,2,4,12,67,87,90726,0,0,0,0
0,2,4,11,67,68,89954,0,0,0,0
0,2,4,12,67,71,193831,0,0,0,0
0,2,4,11,67,65,34361,0,0,0,0
0,2,4,12,67,76,133698,0,0,0,0
0,2,4,11,67,72,95879,0,0,0,0
0,2,4,11,67,74,214222,0,0,0,0
0,2,4,13,67,81,108353,12,0,0,0
0,2,4,12,67,74,155347,0,0,0,0
0,2,4,12,67,104,96991,0,0,0,0
0,2,4,11,67,75,85071,0,0,0,0
0,2,4,11,67,76,149252,0,0,0,0
0,2,4,12,67,69,121652,0,0,0,0
0,2,4,12,67,71,205184,0,0,0,0
0,2,4,11,67,79,192490,0,0,0,0
0,2,4,12,67,81,151097,0,0,0,0
0,2,4,11,67,81,133718,0,0,0,0
0,2,4,12,67,104,114765,0,0,0,0
0,2,4,11,67,74,130057,0,0,0,0
0,2,4,11,67,75,97190,0,0,0,0
0,2,4,11,67,73,163031,0,0,0,0
0,2,4,12,67,81,118987,0,0,0,0
0,2,4,11,67,70,161663,0,0,0,0
0,2,4,11,67,72,120514,0,0,0,0
0,2,4,11,67,73,168116,0,0,0,0
0,2,4,11,67,72,264980,0,0,0,0
0,2,4,12,67,74,196155,0,0,0,0
0,2,4,11,67,78,176552,0,0,0,0
0,2,4,12,67,69,126224,0,0,0,0
0,2,4,11,67,87,152227,0,0,0,0
0,2,4,11,67,80,105780,0,0,0,0
0,2,4,12,67,87,88208,0,0,0,0
0,2,4,12,67,77,140363,0,0,0,0
0,2,4,12,67,77,155145,0,0,0,0
0,2,4,12,67,107,67037,0,0,0,0
0,2,4,12,67,80,141617,0,0,0,0
0,2,4,12,67,79,180906,0,0,0,0
0,2,4,12,67,76,158325,0,0,0,0
0,2,4,12,67,78,103583,0,0,0,0
0,2,4,11,67,74,133428,0,0,0,0
0,2,4,11,67,78,128496,0,0,0,0
0,2,4,12,67,72,120794,0,0,0,0
0,2,4,11,67,76,137756,0,0,0,0
0,2,4,11,67,74,109620,0,0,0,0
0,2,4,11,67,77,148044,0,0,0,0
0,2,4,11,67,71,115796,0,0,0,0
0,2,4,13,67,72,179175,12,0,0,0
0,2,4,11,67,71,124635,0,0,0,0
0,2,4,12,67,73,94920,0,0,0,0
0,2,4,12,67,85,158317,0,0,0,0
0,2,4,11,67,78,167636,0,0,0,0
0,2,4,11,67,74,155976,0,0,0,0
0,2,4,11,67,75,190982,0,0,0,0
0,2,4,11,67,181,4730,59,0,0,1
0,2,4,12,67,76,241744,0,0,0,0
0,2,4,11,67,70,144997,0,0,0,0
0,2,4,11,67,75,127252,0,0,0,0
0,2,4,12,67,73,86084,0,0,0,0
0,2,4,12,67,83,139912,0,0,0,0
0,2,4,11,67,74,192349,0,0,0,0
0,2,4,11,67,74,154098,0,0,0,0
0,2,4,12,67,75,214454,0,0,0,0
0,2,4,12,67,75,125538,0,0,0,0
0,2,4,11,67,71,143938,0,0,0,0
0,2,4,12,67,82,185882,0,0,0,0
0,2,4,12,67,72,123462,0,0,0,0
0,2,4,11,67,76,110216,0,0,0,0
0,2,4,13,67,74,142873,12,0,0,0
0,2,4,11,67,74,120733,0,0,0,0
0,2,4,11,67,71,126255,0,0,0,0
0,2,4,11,67,81,156001,0,0,0,0
0,2,4,12,67,76,145400,0,0,0,0
0,2,4,11,67,72,67692,0,0,0,0
0,2,4,11,67,83,138453,0,0,0,0
0,2,4,12,67,72,103014,0,0,0,0
0,2,4,11,67,78,162528,0,0,0,0
0,2,4,12,67,75,88094,0,0,0,0
0,2,4,11,67,80,82581,0,0,0,0
0,2,4,11,67,77,107860,0,0,0,0
0,2,4,11,67,83,61220,0,0,0,0
0,2,4,13,67,68,78240,12,0,0,0
0,2,4,11,67,74,88143,0,0,0,0
0,2,4,12,67,70,155938,0,0,0,0
0,2,4,11,67,70,164770,0,0,0,0
0,2,4,12,67,84,173994,0,0,0,0
0,2,4,11,67,104,88842,0,0,0,0
0,2,4,11,67,75,60638,0,0,0,0
0,2,4,12,67,73,159731,0,0,0,0
0,2,4,12,67,71,127466,0,0,0,0
0,2,4,12,67,79,219607,0,0,0,0
0,2,4,12,67,72,194572,0,0,0,0
0,2,4,11,67,181,5807,62,0,0,1
0,2,4,11,67,97,201662,0,0,0,0
0,2,4,11,67,99,163535,0,0,0,0
0,2,4,11,67,89,117907,0,0,0,0
0,2,4,11,67,74,142067,0,0,0,0
0,2,4,11,67,75,83725,0,0,0,0
0,2,4,11,67,74,210901,0,0,0,0
0,2,4,11,67,87,105847,0,0,0,0
0,2,4,12,67,75,123445,0,0,0,0
0,2,4,11,67,83,91427,0,0,0,0
0,2,4,11,67,89,58458,0,0,0,0
0,2,4,12,67,75,157359,0,0,0,0
0,2,4,11,67,72,118938,0,0,0,0
0,2,4,11,67,81,146569,0,0,0,0
0,2,4,12,67,78,202709,0,0,0,0
0,2,4,12,67,74,175991,0,0,0,0
0,2,4,11,67,70,114474,0,0,0,0
0,2,4,11,67,75,88711,0,0,0,0
0,2,4,12,67,81,139655,0,0,0,0
0,2,4,11,67,79,129995,0,0,0,0
0,2,4,12,67,68,106413,0,0,0,0
0,2,4,11,67,74,127831,0,0,0,0
0,2,4,11,67,76,129992,0,0,0,0
0,2,4,12,67,79,208152,0,0,0,0
0,2,4,12,67,69,162220,0,2830,0,0
0,2,4,11,67,79,136675,0,0,0,0
0,2,4,11,67,78,124489,0,0,0,0
0,2,4,11,67,74,126772,0,0,0,0
0,2,4,11,67,84,210878,0,0,0,0
0,2,4,11,67,76,152759,0,0,0,0
0,2,4,11,67,79,104741,0,0,0,0
0,2,4,11,67,84,93006,0,0,0,0
0,2,4,11,67,67,173348,0,0,0,0
0,2,4,11,67,77,106348,0,0,0,0
0,2,4,11,67,76,136528,0,0,0,0
0,2,4,12,67,76,183948,0,0,0,0
0,2,4,12,67,77,109420,0,0,0,0
0,2,4,11,67,71,126812,0,0,0,0
0,2,4,12,67,74,111596,0,0,0,0
0,2,4,11,67,74,158365,0,0,0,0
0,2,4,11,67,72,154785,0,0,0,0
0,2,4,13,67,81,113655,12,0,0,0
0,2,4,12,67,73,151347,0,0,0,0
0,2,4,11,67,69,194429,0,0,0,0
0,2,4,12,67,84,148129,0,0,0,0
0,2,4,11,67,84,100476,0,0,0,0
0,2,4,11,67,73,128876,0,0,0,0
0,2,4,11,67,77,145608,0,0,0,0
0,2,4,12,67,75,100083,0,0,0,0
0,2,4,11,67,81,151074,0,0,0,0
0,2,4,12,67,71,245057,0,0,0,0
0,2,4,11,67,77,118363,0,0,0,0
0,2,4,12,67,75,69499,0,0,0,0
0,2,4,12,67,72,130404,0,0,0,0
0,2,4,12,67,86,77508,0,0,0,0
0,2,4,12,67,68,201890,0,0,0,0
0,2,4,10,67,181,8203,0,0,0,1
0,2,4,11,67,76,41470,0,0,0,0
0,2,4,11,67,68,157679,0,0,0,0
0,2,4,11,67,70,222831,0,0,0,0
0,2,4,12,67,74,98870,0,0,0,0
0,2,4,12,67,78,93575,0,0,0,0
0,2,4,13,67,85,157839,12,0,0,0
0,2,4,11,67,83,182007,0,0,0,0
0,2,4,11,67,91,138905,0,0,0,0
0,2,4,11,67,75,163702,0,0,0,0
0,2,4,11,67,75,166887,0,0,0,0
0,2,4,11,67,69,144396,0,0,0,0
0,2,4,11,67,73,166388,0,0,0,0
0,2,4,11,67,70,199574,0,0,0,0
0,2,4,11,67,76,113142,0,0,0,0
0,2,4,11,67,73,169093,0,0,0,0
0,2,4,11,67,72,83715,0,0,0,0
0,2,4,11,67,71,146976,0,0,0,0
0,2,4,11,67,79,119196,0,0,0,0
0,2,4,12,67,80,97184,0,0,0,0
0,2,4,11,67,83,72450,0,0,0,0
0,2,4,11,67,66,167126,0,0,0,0
0,2,4,11,67,80,122064,0,0,0,0
0,2,4,11,67,72,159142,0,0,0,0
0,2,4,11,67,88,162287,0,0,0,0
0,2,4,11,67,80,97288,0,0,0,0
0,2,4,11,67,83,66363,0,0,0,0
0,2,4,12,67,78,183747,0,0,0,0
0,2,4,12,67,74,99414,0,0,0,0
0,2,4,11,67,75,130314,0,0,0,0
0,2,4,12,67,78,108956,0,0,0,0
0,2,4,12,67,69,176206,0,0,0,0
0,2,4,11,67,76,139413,0,0,0,0
0,2,4,12,67,71,109776,0,0,0,0
0,2,4,13,67,74,146909,12,0,0,0
0,2,4,13,67,77,159184,12,0,0,0
0,2,4,12,67,71,95800,12,0,0,0
0,2,4,12,67,76,190149,0,0,0,0
0,2,4,11,67,79,155808,0,0,0,0
0,2,4,12,67,86,105890,0,0,0,0
0,2,4,11,67,70,178647,0,0,0,0
0,2,4,12,67,77,148259,0,0,0,0
0,2,4,11,67,73,107982,0,0,0,0
0,2,4,11,67,73,181278,0,0,0,0
0,2,4,13,67,82,186485,12,0,0,0
0,2,4,12,67,70,280479,0,0,0,0
0,2,4,11,67,72,122415,0,0,0,0
0,2,4,12,67,73,180000,26,0,0,0
0,2,4,12,67,86,96145,0,0,0,0
0,2,4,12,67,80,174518,0,0,0,0
0,2,4,12,67,73,231092,0,0,0,0
0,2,4,11,67,80,155272,0,0,0,0
0,2,4,11,67,82,169556,0,0,0,0
0,2,4,11,67,70,76423,0,0,0,0
0,2,4,12,67,79,147058,0,0,0,0
0,2,4,11,67,77,87791,0,0,0,0
0,2,4,11,67,75,107976,0,0,0,0
0,2,4,12,67,92,132304,0,0,0,0
0,2,4,11,67,68,174773,0,0,0,0
0,2,4,11,67,74,109539,0,0,0,0
0,2,4,12,67,75,181838,0,0,0,0
0,2,4,12,67,73,106909,0,0,0,0
0,2,4,13,67,81,96049,12,0,0,0
0,2,4,12,67,78,168712,0,0,0,0
0,2,4,11,67,76,103590,0,0,0,0
0,2,4,11,67,75,107404,0,0,0,0
0,2,4,11,67,77,153237,0,0,0,0
0,2,4,12,67,72,82984,0,0,0,0
0,2,4,11,67,94,81064,0,0,0,0
0,2,4,11,67,79,123296,0,0,0,0
0,2,4,13,67,76,110132,12,0,0,0
0,2,4,11,67,66,161912,0,0,0,0
0,2,4,13,67,79,199606,12,0,0,0
0,2,4,12,67,76,112800,0,0,0,0
0,2,4,12,67,85,104045,0,0,0,0
0,2,4,12,67,72,125090,0,0,0,0
0,2,4,12,67,78,117964,12,0,0,0
0,2,4,13,67,73,42225,12,0,0,0
0,2,4,11,67,72,143183,0,0,0,0
0,2,4,11,67,70,144381,0,0,0,0
0,2,4,11,67,69,90940,0,0,0,0
0,2,4,11,67,74,147652,0,0,0,0
0,2,4,11,67,70,120800,0,0,0,0
0,2,4,13,67,87,127873,38,0,0,0
0,2,4,11,67,76,151641,0,0,0,0
0,2,4,11,67,75,106656,0,0,0,0
0,2,4,11,67,73,56533,0,0,0,0
0,2,4,11,67,70,203838,0,0,0,0
0,2,4,11,67,77,83906,0,0,0,0
0,2,4,11,67,82,211328,0,0,0,0
0,2,4,12,67,80,138856,0,0,0,0
0,2,4,11,67,181,10120,59,0,0,1
0,2,4,12,67,79,86814,0,0,0,0
0,2,4,12,67,79,95629,0,0,0,0
0,2,4,11,67,100,114581,0,0,0,0
0,2,4,13,67,74,173245,12,0,0,0
0,2,4,12,67,75,174768,0,0,0,0
0,2,4,11,67,74,167479,0,0,0,0
0,2,4,12,67,88,180184,0,0,0,0
0,2,4,11,67,84,141813,0,0,0,0
0,2,4,11,67,74,194945,0,0,0,0
0,2,4,11,67,72,208190,0,0,0,0
0,2,4,12,67,75,158545,0,0,0,0
0,2,4,11,67,84,141839,0,0,0,0
0,2,4,12,67,84,135474,0,0,0,0
0,2,4,11,67,74,151536,0,0,0,0
0,2,4,11,67,79,98677,0,0,0,0
0,2,4,12,67,78,144976,0,0,0,0
0,2,4,13,67,69,151437,12,0,0,0
0,2,4,12,67,88,120294,0,0,0,0
0,2,4,11,67,74,131819,0,0,0,0
0,2,4,12,67,81,92902,0,0,0,0
0,2,4,11,67,75,102555,0,0,0,0
0,2,4,12,67,76,88417,0,0,0,0
0,2,4,11,67,67,101399,0,0,0,0
0,2,4,11,67,78,172502,0,0,0,0
0,2,4,11,67,80,144750,0,0,0,0
0,2,4,11,67,71,127011,0,0,0,0
0,2,4,11,67,78,179863,0,0,0,0
0,2,4,11,67,74,74191,0,0,0,0
0,2,4,11,67,81,106675,0,0,0,0
0,0,0,1,0,0,1984,0,0,0,1
0,2,4,11,67,68,68038,0,0,0,0
0,2,4,11,67,74,128146,0,0,0,0
0,2,4,12,67,72,186925,0,0,0,0
0,2,4,11,67,64,205185,0,0,0,0
0,2,4,11,67,85,125697,0,0,0,0
0,2,4,12,67,77,139171,0,0,0,0
0,2,4,12,67,68,139418,0,0,0,0
0,2,4,12,67,64,187409,0,0,0,0
0,2,4,12,67,75,154515,0,0,0,0
0,0,1,8,0,162,6279,1,0,17,1
0,2,4,12,67,74,186312,0,0,0,0
0,2,4,12,67,73,84978,0,0,0,0
0,2,4,11,67,80,187161,0,0,0,0
0,2,4,13,67,75,215172,12,0,0,0
0,2,4,13,67,84,174023,38,0,0,0
0,2,4,11,67,80,135350,0,0,0,0
0,2,4,11,67,72,124259,0,0,0,0
0,2,4,12,67,91,179645,0,0,0,0
0,2,4,11,67,76,144002,0,0,0,0
0,2,4,11,67,68,133755,0,0,0,0
0,2,4,11,67,68,131516,0,0,0,0
0,2,4,14,67,181,71942,38,0,0,1
0,2,4,11,67,84,126647,0,0,0,0
0,2,4,13,67,77,164048,12,0,0,0
0,2,4,12,67,75,125965,0,0,0,0
0,2,4,12,67,95,89451,0,0,0,0
0,2,2,8,67,28,4540,0,0,0,1
0,2,4,11,67,79,109710,0,0,0,0
0,2,4,11,67,75,133999,0,0,0,0
0,2,4,11,67,77,98559,0,0,0,0
0,2,4,12,67,87,185595,0,0,0,0
0,2,4,11,67,74,114688,0,0,0,0
0,2,4,11,67,181,3888,60,0,0,1
0,2,4,11,67,75,96775,0,0,0,0
0,2,4,11,67,70,149731,0,0,0,0
0,2,4,13,67,78,128630,12,0,0,0
0,2,4,12,67,66,109089,0,0,0,0
0,2,4,11,67,82,197025,0,0,0,0
0,2,4,12,67,86,149627,0,0,0,0
0,2,4,12,67,75,117534,0,0,0,0
0,2,4,11,67,77,193042,0,0,0,0
0,2,4,12,67,71,135438,0,0,0,0
0,2,4,12,67,79,139601,0,0,0,0
0,2,4,12,67,73,194378,0,0,0,0
0,2,4,11,67,78,181913,0,0,0,0
